date,TAVG,TMAX,TMIN,PRCP,PRCP_6mo_avg
1990-05-02,17.2,24.4,11.7,0.0,0.0
1990-05-03,14.7,21.1,7.2,0.0,0.0
1990-05-04,18.2,28.3,8.3,0.0,0.0
1990-05-05,17.8,28.9,8.3,0.0,0.0
1990-05-06,11.1,19.4,4.4,0.0,0.0
1990-05-07,12.1,21.7,2.8,0.0,0.0
1990-05-08,10.0,18.3,5.0,0.0,0.0
1990-05-09,11.8,13.9,10.0,0.0,0.0
1990-05-10,11.5,14.4,8.3,0.0,0.0
1990-05-11,9.5,11.7,8.3,0.0,0.0
1990-05-12,7.9,8.3,7.2,0.0,0.0
1990-05-14,10.6,13.3,8.3,0.0,0.0
1990-05-15,10.9,16.7,7.2,0.0,0.0
1990-05-16,9.9,16.7,5.0,0.0,0.0
1990-05-17,9.3,11.7,7.8,0.0,0.0
1990-05-18,8.8,10.0,7.8,0.0,0.0
1990-05-19,10.9,15.0,7.8,0.0,0.0
1990-05-20,11.7,13.3,10.0,0.0,0.0
1990-05-21,13.8,18.9,8.3,0.0,0.0
1990-05-22,15.4,20.0,10.0,0.0,0.0
1990-05-23,11.7,14.4,8.9,0.0,0.0
1990-05-24,10.7,16.1,5.6,0.0,0.0
1990-05-25,10.3,15.6,3.9,0.0,0.0
1990-05-26,13.7,20.6,6.7,0.0,0.0
1990-05-27,12.8,14.4,11.1,0.8,0.032
1990-05-28,11.7,14.4,10.0,29.0,1.146153846153846
1990-05-29,12.7,17.2,8.9,0.0,1.1037037037037036
1990-05-30,12.2,15.0,10.6,0.0,1.0642857142857143
1990-05-31,11.8,16.1,7.8,0.0,1.0275862068965518
1990-06-01,11.6,18.9,4.4,0.0,0.9933333333333334
1990-06-02,12.9,20.6,4.4,0.0,0.9612903225806452
1990-06-03,14.0,21.7,6.7,0.0,0.93125
1990-06-04,13.1,17.8,8.9,0.0,0.9030303030303031
1990-06-05,14.4,21.1,9.4,0.0,0.8764705882352941
1990-06-06,15.3,21.1,11.7,0.0,0.8514285714285714
1990-06-07,15.7,21.7,9.4,0.0,0.8277777777777778
1990-06-08,19.7,30.6,9.4,0.0,0.8054054054054054
1990-06-09,16.3,23.9,9.4,0.0,0.7842105263157895
1990-06-10,14.3,18.9,10.0,0.0,0.7641025641025642
1990-06-11,14.8,20.0,8.9,0.0,0.745
1990-06-12,13.3,19.4,7.8,0.0,0.7268292682926829
1990-06-13,11.4,13.9,7.8,0.0,0.7095238095238096
1990-06-14,13.5,15.0,10.0,0.0,0.6930232558139535
1990-06-15,12.2,15.0,10.6,0.0,0.6772727272727272
1990-06-16,11.9,17.8,10.0,0.0,0.6622222222222223
1990-06-17,12.6,19.4,8.9,0.0,0.6478260869565218
1990-06-18,12.6,19.4,7.2,0.0,0.6340425531914894
1990-06-19,16.1,27.2,6.1,0.0,0.6208333333333333
1990-06-20,23.0,33.9,15.6,0.0,0.6081632653061224
1990-06-21,17.3,25.0,11.1,0.0,0.596
1990-06-22,14.8,20.6,11.7,0.0,0.5843137254901961
1990-06-23,13.5,20.0,11.1,0.0,0.573076923076923
1990-06-24,11.6,17.2,10.0,0.0,0.5622641509433962
1990-06-25,10.8,19.4,6.7,0.0,0.5518518518518518
1990-06-26,10.5,23.3,5.6,0.0,0.5418181818181819
1990-06-27,13.7,21.1,6.1,0.0,0.5321428571428571
1990-06-28,14.8,20.0,10.6,0.0,0.5228070175438596
1990-06-29,13.7,18.9,10.6,0.0,0.5137931034482759
1990-07-02,-16.7,-15.6,-17.8,0.0,0.5050847457627119
1990-07-03,13.8,18.9,7.8,0.0,0.4966666666666667
1990-07-04,15.9,22.8,7.8,0.0,0.48852459016393446
1990-07-05,18.9,26.1,8.3,0.0,0.4806451612903226
1990-07-06,16.9,19.4,13.3,0.0,0.473015873015873
1990-07-07,14.9,20.6,11.7,0.0,0.465625
1990-07-08,14.8,21.1,11.7,0.0,0.4584615384615385
1990-07-09,16.8,24.4,10.0,0.0,0.45151515151515154
1990-07-10,21.7,30.0,8.9,0.0,0.44477611940298506
1990-07-11,23.9,30.6,16.1,0.0,0.43823529411764706
1990-07-12,24.7,30.6,16.1,0.0,0.4318840579710145
1990-07-13,30.4,31.7,29.4,0.0,0.4257142857142857
1990-07-14,20.3,22.2,15.0,0.0,0.4197183098591549
1990-07-15,22.7,22.8,22.2,0.0,0.4138888888888889
1990-07-16,18.5,24.4,12.8,0.0,0.40821917808219177
1990-07-17,18.9,23.9,12.2,0.0,0.4027027027027027
1990-07-18,18.1,26.1,12.8,0.0,0.3973333333333333
1990-07-19,17.8,22.8,11.1,0.0,0.39210526315789473
1990-07-20,21.2,26.1,11.7,0.0,0.38701298701298703
1990-07-21,18.4,25.6,10.6,0.0,0.3820512820512821
1990-07-22,15.4,20.6,10.6,0.0,0.37721518987341773
1990-07-23,13.5,17.8,10.6,0.0,0.3725
1990-07-24,13.1,18.3,-12.8,0.0,0.36790123456790125
1990-07-25,13.7,18.9,10.0,0.0,0.36341463414634145
1990-07-26,17.1,22.2,10.0,0.0,0.3590361445783133
1990-07-27,15.7,22.2,9.4,0.0,0.3547619047619048
1990-07-30,14.6,18.9,13.3,0.0,0.35058823529411764
1990-07-31,15.1,21.1,11.7,0.0,0.34651162790697676
1990-08-01,14.3,20.6,10.6,0.0,0.3425287356321839
1990-08-02,16.3,25.0,11.1,0.0,0.3386363636363636
1990-08-03,16.3,23.3,11.7,0.0,0.3348314606741573
1990-08-04,14.8,22.2,11.7,0.0,0.33111111111111113
1990-08-05,18.4,25.0,10.0,0.5,0.33296703296703295
1990-08-06,21.0,26.1,15.0,0.0,0.3293478260869565
1990-08-07,21.8,30.6,15.6,0.0,0.3258064516129032
1990-08-08,20.1,32.2,13.9,0.0,0.3223404255319149
1990-08-09,19.6,26.7,13.3,0.0,0.31894736842105265
1990-08-10,18.4,25.0,11.7,0.0,0.315625
1990-08-11,14.9,25.6,10.6,0.0,0.31237113402061856
1990-08-12,16.4,24.4,9.4,0.0,0.30918367346938774
1990-08-13,15.4,21.7,11.7,0.0,0.3060606060606061
1990-08-14,13.9,15.6,12.2,0.0,0.303
1990-08-15,15.8,20.6,13.3,0.0,0.3
1990-08-16,17.0,21.1,13.9,0.0,0.29705882352941176
1990-08-17,17.4,22.2,14.4,0.0,0.2941747572815534
1990-08-18,18.1,21.7,15.0,0.0,0.29134615384615387
1990-08-19,17.5,21.1,13.9,0.0,0.2885714285714286
1990-08-20,17.3,23.3,13.3,0.0,0.2858490566037736
1990-08-21,15.3,21.7,10.6,0.0,0.28317757009345795
1990-08-22,16.6,26.1,7.8,0.0,0.28055555555555556
1990-08-23,13.6,21.7,8.9,0.0,0.2779816513761468
1990-08-24,13.5,15.0,12.2,0.0,0.27545454545454545
1990-08-25,14.7,20.0,12.8,0.0,0.27297297297297296
1990-08-26,15.3,20.6,12.2,0.0,0.27053571428571427
1990-08-27,16.2,23.3,12.2,0.0,0.268141592920354
1990-08-28,15.7,25.6,10.6,0.0,0.2657894736842105
1990-08-29,16.2,23.9,11.1,0.0,0.2634782608695652
1990-08-30,15.6,21.7,11.7,0.0,0.26120689655172413
1990-08-31,15.6,20.6,13.3,0.0,0.258974358974359
1990-09-01,14.9,18.9,12.2,0.0,0.25677966101694916
1990-09-02,15.1,22.8,11.1,0.0,0.2546218487394958
1990-09-03,14.9,21.1,10.0,0.0,0.2525
1990-09-04,14.7,22.2,8.3,0.0,0.25041322314049586
1990-09-05,14.6,23.3,8.9,0.0,0.2483606557377049
1990-09-06,14.5,22.2,8.3,0.0,0.24634146341463414
1990-09-07,14.9,23.9,8.3,0.0,0.24435483870967742
1990-09-08,13.4,22.2,6.7,0.0,0.2424
1990-09-09,13.8,24.4,6.7,0.0,0.24047619047619048
1990-09-10,13.2,19.4,8.9,0.0,0.23858267716535433
1990-09-11,14.7,21.1,11.1,0.0,0.23671875
1990-09-12,14.5,23.9,8.3,0.0,0.23488372093023258
1990-09-13,14.3,20.0,10.6,0.0,0.23307692307692307
1990-09-14,16.8,20.6,11.7,0.0,0.23129770992366414
1990-09-15,13.3,20.0,8.3,0.0,0.22954545454545455
1990-09-16,13.5,20.6,8.3,0.0,0.22781954887218045
1990-09-17,15.5,20.6,13.3,0.0,0.22611940298507463
1990-09-18,13.8,15.0,12.8,0.0,0.22444444444444445
1990-09-19,13.3,13.3,13.3,0.0,0.22279411764705884
1990-09-20,15.0,17.8,12.8,0.0,0.22116788321167885
1990-09-21,8.7,8.9,8.3,0.0,0.21956521739130436
1990-09-22,22.2,23.3,21.1,0.0,0.21798561151079138
1990-09-24,15.1,21.7,10.0,0.0,0.21642857142857144
1990-09-25,16.0,21.1,11.7,0.0,0.2148936170212766
1990-09-26,14.2,20.0,9.4,0.0,0.21338028169014084
1990-09-27,15.3,20.0,13.3,0.0,0.21188811188811188
1990-09-28,16.9,21.7,12.8,0.0,0.21041666666666667
1990-09-29,15.7,22.2,8.9,0.0,0.20896551724137932
1990-09-30,17.3,27.8,8.9,0.0,0.20753424657534247
1990-10-01,14.3,20.0,8.9,0.0,0.20612244897959184
1990-10-02,15.9,21.7,11.7,0.0,0.20472972972972975
1990-10-03,24.6,31.1,16.7,0.0,0.20335570469798658
1990-10-04,18.4,24.4,13.3,0.0,0.202
1990-10-05,14.6,17.2,13.3,0.0,0.20066225165562915
1990-10-06,14.3,20.0,9.4,0.0,0.1993421052631579
1990-10-07,17.9,25.0,12.2,0.0,0.19803921568627453
1990-10-08,20.7,26.7,15.0,0.0,0.19675324675324676
1990-10-09,20.1,28.3,12.8,0.0,0.19548387096774195
1990-10-10,16.1,25.0,9.4,0.0,0.19423076923076923
1990-10-11,18.8,30.0,8.9,0.0,0.19299363057324842
1990-10-12,17.5,26.7,8.9,0.0,0.19177215189873417
1990-10-13,13.9,19.4,6.7,0.0,0.19056603773584907
1990-10-14,12.8,22.2,6.1,0.0,0.18937500000000002
1990-10-15,12.6,19.4,6.1,0.0,0.18819875776397516
1990-10-16,15.6,24.4,11.1,0.0,0.18703703703703703
1990-10-17,13.6,21.7,9.4,0.0,0.18588957055214725
1990-10-18,14.2,20.0,9.4,0.0,0.1847560975609756
1990-10-19,13.8,18.3,10.6,0.0,0.18363636363636365
1990-10-20,13.2,19.4,8.9,0.0,0.1825301204819277
1990-10-21,16.2,25.6,8.3,0.0,0.181437125748503
1990-10-22,15.7,25.0,6.7,0.0,0.18035714285714285
1990-10-23,15.3,26.1,5.0,0.0,0.17928994082840238
1990-10-24,18.6,27.8,11.7,0.0,0.17823529411764708
1990-10-25,15.3,21.7,8.9,0.0,0.17719298245614035
1990-10-26,16.3,26.1,8.9,0.0,0.17616279069767443
1990-10-27,15.8,25.0,8.3,0.0,0.17514450867052023
1990-10-28,13.6,21.1,7.8,0.0,0.17413793103448277
1990-10-29,11.2,17.8,5.0,0.0,0.17314285714285715
1990-10-30,13.1,20.0,6.1,0.0,0.1721590909090909
1990-10-31,13.0,15.6,5.6,0.0,0.1711864406779661
1990-11-01,9.3,15.0,2.8,0.0,0.1702247191011236
1990-11-02,11.9,17.2,8.3,0.0,0.1692737430167598
1990-11-03,14.6,22.2,9.4,0.0,0.16833333333333333
1990-11-04,12.9,22.2,6.7,0.0,0.16740331491712707
1990-11-05,11.7,18.9,7.2,0.0,0.16648351648351647
1990-11-06,14.2,17.2,11.1,0.0,0.16648351648351647
1990-11-07,13.8,20.6,7.8,0.0,0.16648351648351647
1990-11-08,19.0,25.0,9.4,0.0,0.16648351648351647
1990-11-09,19.0,26.1,8.9,0.0,0.16648351648351647
1990-11-10,19.1,27.8,8.9,0.0,0.16648351648351647
1990-11-11,19.6,29.4,13.3,0.0,0.16648351648351647
1990-11-12,18.4,29.4,11.1,0.0,0.16648351648351647
1990-11-13,11.9,21.7,7.2,0.0,0.16648351648351647
1990-11-14,9.9,11.1,7.8,0.0,0.16648351648351647
1990-11-15,13.6,18.9,9.4,0.0,0.16648351648351647
1990-11-16,14.1,18.9,8.9,0.0,0.16648351648351647
1990-11-17,11.0,16.7,6.7,0.0,0.16648351648351647
1990-11-18,11.7,17.8,7.2,0.0,0.16648351648351647
1990-11-19,10.3,16.7,6.7,3.3,0.18461538461538463
1990-11-20,8.4,13.3,3.3,1.0,0.19010989010989013
1990-11-21,9.9,14.4,6.1,0.0,0.19010989010989013
1990-11-22,13.4,18.3,9.4,0.0,0.19010989010989013
1990-11-23,13.8,19.4,9.4,0.0,0.19010989010989013
1990-11-24,10.6,19.4,3.3,0.0,0.19010989010989013
1990-11-25,9.1,12.8,3.9,0.0,0.19010989010989013
1990-11-26,6.9,12.2,2.2,0.5,0.19285714285714287
1990-11-27,6.7,12.8,0.6,0.0,0.19285714285714287
1990-11-28,9.4,15.0,3.3,0.0,0.19285714285714287
1990-11-29,12.4,21.7,5.6,0.0,0.19285714285714287
1990-11-30,10.2,16.1,4.4,0.0,0.18846153846153849
1990-12-01,9.8,18.3,4.4,0.0,0.02912087912087912
1990-12-02,11.6,17.8,3.9,0.0,0.02912087912087912
1990-12-03,10.3,15.6,6.7,0.0,0.02912087912087912
1990-12-04,11.3,17.2,5.6,0.0,0.02912087912087912
1990-12-05,11.9,17.8,7.2,0.0,0.02912087912087912
1990-12-06,13.2,19.4,8.9,0.0,0.02912087912087912
1990-12-07,14.9,23.3,7.8,0.0,0.02912087912087912
1990-12-08,14.7,23.3,7.8,0.0,0.02912087912087912
1990-12-09,14.9,22.8,8.3,0.0,0.02912087912087912
1990-12-10,9.6,13.9,7.8,0.0,0.02912087912087912
1990-12-11,8.9,13.3,5.6,0.0,0.02912087912087912
1990-12-12,8.2,12.2,3.3,0.0,0.02912087912087912
1990-12-13,6.3,11.7,1.1,0.0,0.02912087912087912
1990-12-14,7.2,12.8,0.6,0.0,0.02912087912087912
1990-12-15,5.9,9.4,4.4,0.0,0.02912087912087912
1990-12-16,5.2,10.0,1.7,0.0,0.02912087912087912
1990-12-17,8.1,14.4,1.7,0.0,0.02912087912087912
1990-12-18,6.4,9.4,2.2,0.0,0.02912087912087912
1990-12-19,3.2,6.7,-1.1,0.0,0.02912087912087912
1990-12-20,2.9,5.6,-0.6,0.0,0.02912087912087912
1990-12-21,-3.8,2.2,-7.8,0.0,0.02912087912087912
1990-12-22,-3.1,2.8,-6.1,0.0,0.02912087912087912
1990-12-23,-0.8,2.2,-5.6,0.0,0.02912087912087912
1990-12-24,1.6,6.1,-2.8,0.0,0.02912087912087912
1990-12-25,5.7,10.0,1.7,0.0,0.02912087912087912
1990-12-26,8.4,11.1,5.6,0.0,0.02912087912087912
1990-12-27,7.5,14.4,3.3,0.0,0.02912087912087912
1990-12-28,4.1,8.9,-0.6,0.0,0.02912087912087912
1990-12-29,5.0,7.2,2.2,0.0,0.02912087912087912
1990-12-30,4.6,10.6,0.0,0.0,0.02912087912087912
1990-12-31,6.7,12.8,2.8,0.0,0.02912087912087912
1991-01-01,5.6,6.1,5.0,0.0,0.02912087912087912
1991-01-02,11.5,16.7,8.3,0.0,0.02912087912087912
1991-01-03,9.0,13.3,5.6,13.0,0.10054945054945055
1991-01-04,7.6,15.0,3.3,8.1,0.14505494505494504
1991-01-05,6.3,12.2,2.2,0.0,0.14505494505494504
1991-01-06,8.7,12.2,6.1,0.0,0.14505494505494504
1991-01-07,7.7,9.4,5.6,0.0,0.14505494505494504
1991-01-24,7.3,13.3,1.7,0.0,0.14505494505494504
1991-01-25,7.2,13.3,0.6,0.0,0.14505494505494504
1991-01-26,7.1,12.2,1.1,0.0,0.14505494505494504
1991-01-27,6.4,11.7,1.1,0.0,0.14505494505494504
1991-01-28,6.4,13.3,0.0,0.0,0.14505494505494504
1991-01-29,8.2,15.0,1.1,0.0,0.14505494505494504
1991-01-30,9.7,18.3,1.1,0.0,0.14505494505494504
1991-01-31,7.2,16.7,2.8,0.0,0.14505494505494504
1991-02-01,12.6,18.3,3.9,0.0,0.14505494505494504
1991-02-02,11.5,12.8,8.9,0.0,0.14505494505494504
1991-02-03,11.8,17.8,6.7,0.0,0.14505494505494504
1991-02-04,11.9,17.8,6.1,0.0,0.14505494505494504
1991-02-05,10.6,15.0,6.1,0.0,0.14505494505494504
1991-02-06,12.1,20.0,5.0,0.0,0.14505494505494504
1991-02-07,13.4,23.9,6.7,0.0,0.14505494505494504
1991-02-08,9.1,17.2,3.3,0.0,0.14505494505494504
1991-02-09,7.4,19.4,1.7,0.0,0.14505494505494504
1991-02-10,10.0,16.7,3.9,0.0,0.14505494505494504
1991-02-11,10.8,19.4,5.0,0.0,0.14505494505494504
1991-02-12,9.8,18.3,2.2,0.0,0.14505494505494504
1991-02-13,13.8,22.2,6.1,0.0,0.14505494505494504
1991-02-14,15.4,23.9,8.9,0.0,0.14505494505494504
1991-02-15,11.5,15.0,8.9,0.0,0.14505494505494504
1991-02-16,9.4,11.1,7.8,0.0,0.14505494505494504
1991-02-17,9.8,12.8,6.1,0.0,0.14505494505494504
1991-02-18,9.6,18.3,3.3,0.0,0.14505494505494504
1991-02-19,13.9,22.2,6.7,0.0,0.14505494505494504
1991-02-20,14.7,22.2,5.6,0.0,0.1423076923076923
1991-02-21,12.3,20.6,8.3,0.0,0.1423076923076923
1991-02-22,9.9,13.9,5.0,0.0,0.1423076923076923
1991-02-23,8.9,20.6,2.8,0.0,0.1423076923076923
1991-02-24,13.2,21.1,3.9,0.0,0.1423076923076923
1991-02-25,12.1,21.7,6.1,0.0,0.1423076923076923
1991-02-26,10.1,16.1,5.6,0.0,0.1423076923076923
1991-02-27,10.6,12.2,8.9,63.0,0.4884615384615385
1991-02-28,10.9,14.4,9.4,41.9,0.7186813186813188
1991-03-01,10.2,11.7,8.3,20.8,0.8329670329670329
1991-03-02,11.6,13.9,10.0,0.0,0.8329670329670329
1991-03-03,12.0,13.3,9.4,0.0,0.8329670329670329
1991-03-04,11.8,13.9,7.2,5.6,0.8637362637362637
1991-03-05,6.3,11.1,1.7,0.0,0.8637362637362637
1991-03-06,7.5,11.1,0.6,0.0,0.8637362637362637
1991-03-07,7.3,14.4,2.8,0.0,0.8637362637362637
1991-03-08,10.3,17.2,3.3,0.0,0.8637362637362637
1991-03-09,7.8,13.3,3.3,0.0,0.8637362637362637
1991-03-10,5.6,10.6,3.9,0.3,0.8653846153846154
1991-03-11,5.5,11.1,1.1,0.0,0.8653846153846154
1991-03-12,7.3,10.0,2.2,0.0,0.8653846153846154
1991-03-13,7.5,10.6,3.3,2.0,0.8763736263736264
1991-03-14,6.1,10.0,1.7,0.0,0.8763736263736264
1991-03-15,6.5,11.1,2.2,0.0,0.8763736263736264
1991-03-16,7.9,10.6,5.6,0.0,0.8763736263736264
1991-03-17,6.6,9.4,4.4,0.0,0.8763736263736264
1991-03-18,8.1,12.8,3.3,26.2,1.0203296703296703
1991-03-19,7.4,11.1,3.9,36.8,1.2225274725274726
1991-03-20,5.9,7.8,4.4,13.2,1.295054945054945
1991-03-21,6.6,8.3,5.0,0.0,1.295054945054945
1991-03-22,6.5,10.0,3.3,0.0,1.295054945054945
1991-03-23,6.7,9.4,4.4,0.0,1.295054945054945
1991-03-24,6.8,9.4,4.4,0.0,1.295054945054945
1991-03-25,6.2,10.0,3.9,17.8,1.3928571428571428
1991-03-26,4.3,7.2,1.7,18.8,1.4961538461538462
1991-03-27,7.4,11.7,2.8,8.9,1.545054945054945
1991-03-28,9.2,15.0,4.4,0.0,1.545054945054945
1991-03-29,8.4,18.9,1.1,0.0,1.545054945054945
1991-03-30,13.2,20.0,5.0,0.0,1.545054945054945
1991-03-31,10.8,13.9,8.3,0.0,1.545054945054945
1991-04-01,9.5,12.2,6.7,0.5,1.5478021978021976
1991-04-02,9.2,14.4,4.4,0.0,1.5478021978021976
1991-04-03,12.1,20.0,5.0,0.0,1.5478021978021976
1991-04-04,12.3,20.0,4.4,0.0,1.5478021978021976
1991-04-05,11.5,17.8,4.4,0.0,1.5478021978021976
1991-04-06,9.8,15.0,2.8,0.0,1.5478021978021976
1991-04-07,7.3,13.9,1.1,0.0,1.5478021978021976
1991-04-08,10.2,17.2,4.4,0.0,1.5478021978021976
1991-04-09,10.3,16.1,2.8,0.0,1.5478021978021976
1991-04-10,8.1,13.3,1.7,0.0,1.5478021978021976
1991-04-11,9.9,15.6,3.3,0.0,1.5478021978021976
1991-04-12,10.5,18.9,2.2,0.0,1.5478021978021976
1991-04-13,10.3,16.1,3.3,0.0,1.5478021978021976
1991-04-14,7.4,10.0,3.3,0.0,1.5478021978021976
1991-04-15,8.7,11.1,6.7,0.0,1.5478021978021976
1991-04-16,8.3,12.2,6.1,0.0,1.5478021978021976
1991-04-17,8.2,11.7,6.1,0.0,1.5478021978021976
1991-04-18,8.9,12.8,4.4,0.0,1.5478021978021976
1991-04-19,13.3,17.2,9.4,0.0,1.5478021978021976
1991-04-20,10.9,15.6,7.8,0.0,1.5478021978021976
1991-04-21,10.7,15.6,6.1,0.0,1.5478021978021976
1991-04-22,8.5,10.6,6.7,0.0,1.5478021978021976
1991-04-23,7.9,11.7,5.6,0.0,1.5478021978021976
1991-04-24,7.8,10.0,6.1,0.0,1.5478021978021976
1991-04-25,10.3,13.9,7.2,0.3,1.5494505494505495
1991-04-26,10.8,14.4,7.2,0.0,1.5494505494505495
1991-04-27,10.1,17.8,3.3,0.0,1.5494505494505495
1991-04-28,10.5,21.7,2.8,0.0,1.5494505494505495
1991-04-29,14.4,26.1,5.6,0.0,1.5494505494505495
1991-04-30,10.0,13.9,4.4,0.0,1.5494505494505495
1991-05-01,8.3,11.1,5.6,0.0,1.5494505494505495
1991-05-02,8.3,8.9,7.2,0.0,1.5494505494505495
1991-05-03,9.3,12.8,7.2,0.0,1.5494505494505495
1991-05-04,9.4,16.7,5.6,0.0,1.5494505494505495
1991-05-05,9.4,13.3,6.1,0.0,1.5494505494505495
1991-05-06,10.8,17.2,7.2,0.0,1.5494505494505495
1991-05-07,13.7,20.6,7.8,0.0,1.5494505494505495
1991-05-08,9.0,11.1,7.8,0.0,1.5494505494505495
1991-05-09,8.7,13.3,3.3,0.0,1.5494505494505495
1991-05-10,10.8,17.2,3.3,0.0,1.5494505494505495
1991-05-11,9.2,12.8,5.0,0.0,1.5494505494505495
1991-05-12,9.4,13.9,6.7,0.0,1.5494505494505495
1991-05-13,8.9,12.2,5.6,0.0,1.5494505494505495
1991-05-14,11.3,15.6,6.1,0.0,1.5494505494505495
1991-05-15,10.8,18.3,3.9,0.0,1.5494505494505495
1991-05-16,10.6,15.0,8.3,0.0,1.5494505494505495
1991-05-17,8.9,11.1,6.7,0.0,1.5494505494505495
1991-05-18,9.1,12.2,6.7,0.0,1.5494505494505495
1991-05-19,9.5,15.6,3.3,0.0,1.5494505494505495
1991-05-20,7.0,9.4,5.6,0.0,1.5494505494505495
1991-05-21,10.6,16.7,5.6,0.0,1.5494505494505495
1991-05-22,10.8,15.6,7.2,0.0,1.5494505494505495
1991-05-23,14.7,21.7,6.7,0.0,1.5494505494505495
1991-05-24,15.1,23.9,6.7,0.0,1.5494505494505495
1991-05-25,10.9,16.7,6.7,0.0,1.5494505494505495
1991-05-26,10.3,14.4,6.7,0.0,1.5494505494505495
1991-05-27,11.8,17.2,5.6,0.0,1.5494505494505495
1991-05-28,10.9,15.0,7.2,0.0,1.5494505494505495
1991-05-29,10.4,12.8,7.8,0.0,1.5494505494505495
1991-05-30,9.7,13.3,4.4,0.0,1.5494505494505495
1991-05-31,15.8,21.1,5.6,0.0,1.5494505494505495
1991-06-01,17.1,26.1,9.4,0.0,1.5494505494505495
1991-06-02,13.8,20.0,8.9,0.0,1.5494505494505495
1991-06-03,12.2,16.7,6.1,0.0,1.5494505494505495
1991-06-04,11.9,20.0,5.0,0.0,1.5494505494505495
1991-06-05,11.2,17.8,5.0,0.0,1.5313186813186812
1991-06-06,11.4,16.7,7.8,0.0,1.5258241758241757
1991-06-07,13.6,22.2,6.7,0.0,1.5258241758241757
1991-06-08,12.6,22.2,6.7,0.0,1.5258241758241757
1991-06-09,13.4,22.8,7.8,0.0,1.5258241758241757
1991-06-10,14.9,28.3,6.7,0.0,1.5258241758241757
1991-06-11,12.8,20.6,7.2,0.0,1.5258241758241757
1991-06-12,12.2,17.8,6.1,0.0,1.523076923076923
1991-06-13,11.3,17.2,4.4,0.0,1.523076923076923
1991-06-14,12.2,20.6,4.4,0.0,1.523076923076923
1991-06-15,10.9,17.2,4.4,0.0,1.523076923076923
1991-06-16,11.6,17.2,5.0,0.0,1.523076923076923
1991-06-17,11.6,19.4,3.3,0.0,1.523076923076923
1991-06-18,9.6,14.4,6.1,0.0,1.523076923076923
1991-06-19,10.4,13.9,7.8,0.0,1.523076923076923
1991-06-20,10.8,15.6,6.7,0.0,1.523076923076923
1991-06-21,10.8,13.9,8.3,0.0,1.523076923076923
1991-06-22,10.6,15.6,8.3,0.0,1.523076923076923
1991-06-23,10.4,13.3,8.3,0.0,1.523076923076923
1991-06-24,10.4,11.7,9.4,0.0,1.523076923076923
1991-06-25,11.2,15.0,10.0,0.0,1.523076923076923
1991-06-26,10.9,15.6,8.9,0.0,1.523076923076923
1991-06-27,13.4,18.3,9.4,0.3,1.5247252747252746
1991-06-28,13.1,16.1,11.1,0.0,1.5247252747252746
1991-06-29,13.3,18.9,8.3,0.0,1.5247252747252746
1991-06-30,19.0,27.8,7.8,0.0,1.5247252747252746
1991-07-01,23.9,33.9,15.0,0.0,1.5247252747252746
1991-07-02,24.2,32.2,14.4,0.0,1.5247252747252746
1991-07-03,20.1,28.3,10.6,0.0,1.5247252747252746
1991-07-04,16.9,27.2,10.0,0.0,1.5247252747252746
1991-07-05,15.6,24.4,9.4,0.0,1.5247252747252746
1991-07-06,15.8,25.0,9.4,0.0,1.5247252747252746
1991-07-07,15.3,21.1,11.1,0.0,1.5247252747252746
1991-07-08,13.3,17.8,10.6,3.3,1.5428571428571427
1991-07-09,12.5,17.2,9.4,0.0,1.5428571428571427
1991-07-10,13.9,19.4,7.8,0.0,1.5428571428571427
1991-07-11,13.9,21.7,7.8,0.0,1.5428571428571427
1991-07-12,14.8,21.7,8.9,0.0,1.5428571428571427
1991-07-13,14.8,21.1,9.4,0.0,1.5428571428571427
1991-07-14,11.7,17.8,10.0,0.0,1.5428571428571427
1991-07-15,14.7,20.0,10.0,0.0,1.5428571428571427
1991-07-16,15.7,21.1,12.2,0.0,1.5428571428571427
1991-07-17,15.5,21.1,11.1,0.0,1.5428571428571427
1991-07-18,13.8,21.1,9.4,0.0,1.5428571428571427
1991-07-19,14.3,21.1,10.6,0.0,1.5428571428571427
1991-07-20,16.0,22.2,11.1,0.0,1.471428571428571
1991-07-21,15.6,22.2,10.0,0.0,1.426923076923077
1991-07-22,16.2,23.9,8.9,0.0,1.426923076923077
1991-07-23,15.0,22.2,10.0,0.0,1.426923076923077
1991-07-24,13.6,18.3,11.1,0.0,1.426923076923077
1991-07-25,14.2,20.6,7.8,0.0,1.426923076923077
1991-07-26,15.2,26.1,6.1,0.0,1.426923076923077
1991-07-27,15.8,24.4,8.3,0.0,1.426923076923077
1991-07-28,16.4,25.0,9.4,0.0,1.426923076923077
1991-07-29,17.5,28.3,8.9,0.0,1.426923076923077
1991-07-30,17.0,26.1,9.4,0.0,1.426923076923077
1991-07-31,15.4,22.2,10.0,0.0,1.426923076923077
1991-08-01,14.3,22.2,8.9,0.0,1.426923076923077
1991-08-02,13.2,18.3,10.6,0.0,1.426923076923077
1991-08-03,11.7,14.4,10.6,0.0,1.426923076923077
1991-08-04,12.2,15.0,10.6,0.0,1.426923076923077
1991-08-05,12.5,15.0,11.1,0.0,1.426923076923077
1991-08-06,15.6,20.0,12.8,0.0,1.426923076923077
1991-08-07,16.5,25.6,10.0,0.0,1.426923076923077
1991-08-08,17.3,25.0,10.6,0.0,1.426923076923077
1991-08-09,16.4,22.8,11.7,0.0,1.426923076923077
